,Left,Right,Center
1066,"http://www.huffingtonpost.com/2013/11/17/mary-cheney-liz-cheney_n_4292857.html?utm_hp_ref=politics
http://politicalticker.blogs.cnn.com/2013/11/17/liz-cheney-reiterates-stance-against-same-sex-marriage/?hpt=po_c2",http://www.foxnews.com/politics/2013/11/18/cheney-sisters-feud-over-same-sex-marriage/,
1067,"http://www.cnn.com/2013/11/18/politics/duncan-comment-controversy/index.html?hpt=po_c2
http://www.washingtonpost.com/blogs/answer-sheet/wp/2013/11/19/white-suburban-mom-responds-to-arne-duncan/",http://www.theblaze.com/stories/2013/11/18/jay-carney-defends-broader-point-of-education-secs-white-suburban-moms-comment/,
1068,http://abcnews.go.com/Politics/39-dems-defect-house-oks-health-plan-bill/story?id=20903139,http://www.washingtontimes.com/news/2013/nov/15/house-votes-let-americans-keep-health-plans-39-dem/,http://www.csmonitor.com/USA/DC-Decoder/Decoder-Wire/2013/1115/House-votes-to-reinstate-insurance-plans.-Will-such-fixes-sink-Obamacare
1069,"http://www.usatoday.com/story/news/world/2013/11/19/obama-iran-sanctions-senate-committee-leaders/3642645/
http://www.nytimes.com/2013/11/19/world/middleeast/split-on-accord-on-iran-strains-us-israel-ties.html",http://www.foxnews.com/politics/2013/11/19/obama-appeals-to-senators-to-hold-off-on-iran-sanctions-during-talks/,
1070,"http://politicalticker.blogs.cnn.com/2013/11/17/source-administration-eyes-80-healthcare-gov-success-rate/?hpt=po_t1
http://www.washingtonpost.com/blogs/post-politics/wp/2013/11/18/white-house-confirms-1-in-5-americans-wont-be-able-to-enroll-via-healthcare-gov/",http://www.washingtontimes.com/news/2013/nov/18/white-house-obamacare-20-percent-failure-rate-best/,
1071,http://www.washingtonpost.com/world/national-security/new-iran-sanctions-not-likely-while-nuclear-talks-still-in-progress-key-senators-say/2013/11/19/251460a4-5163-11e3-9fe0-fd2ca728e67c_story.html,http://www.allsides.com,http://www.csmonitor.com/World/Security-Watch/2013/1119/As-more-Iran-talks-loom-Obama-presses-senators-to-hold-off-on-new-sanctions-video
1072,"http://www.politico.com/story/2013/11/harry-reid-nuclear-option-100199.html?hp=t1
http://www.nytimes.com/2013/11/22/us/politics/reid-sets-in-motion-steps-to-limit-use-of-filibuster.html",http://www.foxnews.com/politics/2013/11/21/senate-nears-possible-vote-on-curbing-filibusters/,
1073,"http://www.nytimes.com/2013/11/21/us/politics/senate-democrats-poised-to-block-filibusters-of-presidential-picks.html?hp=
http://www.politico.com/story/2013/11/harry-reid-nuclear-option-100199.html?hp=f1",http://www.foxnews.com/politics/2013/11/21/senate-nears-possible-vote-on-curbing-filibusters/,
1074,"http://www.washingtonpost.com/blogs/post-politics/wp/2013/11/22/obamacare-2015-open-enrollment-set-to-be-delayed-one-month/
http://www.cnn.com/2013/11/22/politics/obamacare-signup-delay-2015/index.html?hpt=po_c2",http://townhall.com/tipsheet/katiepavlich/2013/11/22/breaking-obama-administration-delays-second-wave-of-obamacare-signups-unil-after-2014-elections-n1751489,
1075,"http://politicalticker.blogs.cnn.com/2013/11/21/harry-reid-likely-to-go-nuclear-today/?hpt=po_t1
http://www.washingtonpost.com/politics/senate-poised-to-limit-filibusters-in-party-line-vote-that-would-alter-centuries-of-precedent/2013/11/21/d065cfe8-52b6-11e3-9fe0-fd2ca728e67c_story.html",http://www.washingtontimes.com/news/2013/nov/21/enough-enough-obama-backs-new-senate-rules/,
1076,"http://www.cnn.com/2013/11/23/world/meast/iran-nuclear-talks-geneva/index.html?hpt=po_c1
http://www.huffingtonpost.com/2013/11/23/iran-nuclear-deal_n_4331281.html",http://www.foxnews.com/world/2013/11/23/deal-reached-on-iranian-nuclear-program/,
1077,"http://www.huffingtonpost.com/2013/11/25/barack-obama-hecklers-immigration_n_4338945.html?utm_hp_ref=politics
http://politicalticker.blogs.cnn.com/2013/11/25/as-obama-makes-turn-to-immigration-protests-that-hes-not-doing-enough/?hpt=po_t1",http://www.washingtontimes.com/news/2013/nov/25/obama-heckled-over-immigration-rebukes-protester/,
1078,http://www.huffingtonpost.com/2013/11/28/working-thanksgiving_n_4351406.html,http://www.washingtontimes.com/news/2013/nov/28/obama-thanksgiving-address-veiled-nod-immigrants/,http://www.npr.org/blogs/thetwo-way/2013/11/26/247314265/if-you-must-fry-a-turkey-listen-to-william-shatner-first
1079,"http://www.washingtonpost.com/blogs/post-politics/wp/2013/11/26/obama-administration-proposes-new-rule-curtailing-political-activities-by-nonprofit-groups/
http://politicalticker.blogs.cnn.com/2013/11/26/irs-proposes-new-rules-for-tax-exempt-organizations/?hpt=po_c2",http://www.foxnews.com/politics/2013/11/27/irs-pushes-to-rein-in-tax-exempt-political-groups/,
1080,http://www.nytimes.com/2013/12/02/business/white-house-praises-gains-on-health-site.html?ref=politics&_r=0,http://www.foxnews.com/politics/2013/12/02/insurers-say-healthcaregov-not-fixed-yet/,http://online.wsj.com/news/articles/SB10001424052702304355104579231870862102710?mod=WSJ_Election_LEFTTopStories
1081,"http://www.washingtonpost.com/blogs/the-fix/wp/2013/12/03/obamas-unlikeliest-challenge-young-people/
http://www.politico.com/story/2013/12/white-house-barack-obama-obamacare-affordable-care-act-100563.html?hp=t1",http://www.foxnews.com/politics/2013/12/03/white-house-to-pitch-obamacare-after-healthcaregov-re-do/,
1082,"http://www.washingtonpost.com/blogs/post-politics/wp/2013/11/25/poll-4-in-10-say-obama-an-effective-leader/
http://politicalticker.blogs.cnn.com/2013/11/25/presidents-marks-as-manager-take-hit-in-new-cnnorc-poll/?hpt=po_c1",http://www.washingtontimes.com/news/2013/nov/25/obamas-star-falls-56-percent-dont-admire-him-now/,
1083,"http://www.nytimes.com/2013/12/03/nyregion/metro-north-train-accident-bronx.html?hp=&_r=0
http://www.cnn.com/2013/12/02/us/new-york-train-derails/index.html?hpt=hp_t1",http://www.foxnews.com/us/2013/12/02/federal-authorities-probe-cause-of-new-york-city-train-derailment/,
1084,http://www.nytimes.com/2013/11/25/world/middleeast/officials-say-the-toughest-work-on-irans-nuclear-program-still-lies-ahead.html?ref=politics&_r=0,http://www.washingtontimes.com/news/2013/nov/25/obama-adviser-us-shares-israels-concerns-its-tacti/,http://online.wsj.com/news/articles/SB10001424052702304011304579218472472731020?mod=WSJ_Election_LEFTTopStories
1085,"http://www.politico.com/story/2013/12/barack-obama-nelson-mandela-100755.html?hp=t1_3
http://www.huffingtonpost.com/2013/12/05/obama-nelson-mandela_n_4393950.html?utm_hp_ref=politics",http://www.newsmax.com/Newsfront/mandela-dead/2013/12/05/id/540288,
1086,http://www.huffingtonpost.com/2013/12/05/fast-food-workers-strike_n_4379295.html,http://townhall.com/tipsheet/katiepavlich/2013/12/05/the-video-every-fast-food-striker-should-watch-n1758242,http://www.npr.org/templates/story/story.php?storyId=248946622&ft=1&f=
1087,"http://www.cnn.com/2013/12/04/politics/reid-obamacare-staff/index.html?hpt=po_t1
http://www.allsides.com",http://www.theblaze.com/stories/2013/12/04/some-harry-reid-staffers-exempt-from-obamacare/,
1088,http://www.huffingtonpost.com/2013/11/26/supreme-court-hobby-lobby_n_4343794.html,http://www.washingtontimes.com/news/2013/nov/26/supreme-court-decide-obamacare-birth-control-manda/,http://online.wsj.com/news/articles/SB10001424052702304011304579222023983439450
1089,http://www.nytimes.com/2013/12/05/opinion/the-president-on-inequality.html?hp=&rref=opinion&_r=0,http://www.foxnews.com/politics/2013/12/04/obama-shifts-to-economy-calls-for-minimum-wage-hike/,http://online.wsj.com/news/articles/SB10001424052702303722104579238192948534258
1090,"http://www.washingtonpost.com/business/economy/budget-deal-expected-this-week-amounts-to-a-cease-fire-as-sides-move-to-avert-a-standoff/2013/12/08/cc270d90-600b-11e3-8beb-3f9a9942850f_story.html
http://www.politico.com/story/2013/12/budget-deal-100854.html?hp=f3",http://www.foxnews.com/politics/2013/12/09/budget-deal-expected-by-end-week-report-says/,
1091,"http://www.politico.com/story/2013/12/obamacare-enrollment-numbers-100654.html
http://www.washingtonpost.com/blogs/post-politics/wp/2013/12/04/29000-americans-enroll-under-healthcare-gov-in-2-days-officials-say/?hpid=z4",http://www.washingtonpost.com/blogs/post-partisan/wp/2013/12/04/why-29000-obamacare-sign-ups-are-nothing-to-celebrate/?wpisrc=nl_popns,
1092,"http://www.nytimes.com/2013/12/07/us/politics/health-law-eases-some-worries-but-creates-others-in-north-carolina.html?ref=politics
http://politicalticker.blogs.cnn.com/2013/12/06/now-whos-having-trouble-with-health-care-signup-ask-congress/",http://www.foxnews.com/politics/2013/12/07/ills-healthcaregov-errors-in-obamacare-website-forms-spark-concerns/,
1093,"http://www.nytimes.com/2013/12/07/world/africa/nelson-mandela-international-reaction.html?_r=0
http://www.cnn.com/2013/12/05/opinion/battersby-nelson-mandela/index.html?hpt=op_t1",http://www.foxnews.com/world/2013/12/06/south-africa-world-mourn-nelson-mandela-death-celebrate-his-legacy/,
1094,"http://www.nytimes.com/2013/12/13/us/politics/house-budget-vote.html?ref=politics
http://www.cnn.com/2013/12/11/opinion/baker-budget-deal/index.html?hpt=op_t1",http://www.washingtontimes.com/news/2013/dec/11/kibbe-another-republican-budget-surrender/,
1095,http://www.washingtonpost.com/blogs/post-politics/wp/2013/12/11/conservatives-slam-ryan-murray-budget-deal/,http://www.foxnews.com/politics/2013/12/11/conservative-groups-sound-alarm-over-tentative-budget-deal/,http://www.npr.org/blogs/thetwo-way/2013/12/11/250161882/something-for-everyone-to-dislike-in-budget-deal
1096,http://www.huffingtonpost.com/2013/12/09/nelson-mandela-memorial_n_4416410.html,http://www.foxnews.com/world/2013/12/10/obama-other-world-leaders-to-speak-at-massive-mandela-memorial/,http://www.npr.org/blogs/thetwo-way/2013/12/10/249916512/live-blog-nelson-mandelas-memorial-service-in-south-africa
1097,http://www.huffingtonpost.com/2013/12/10/budget-deal-2013_n_4421624.html,http://www.foxnews.com/politics/2013/12/10/congressional-negotiators-reach-tentative-2-year-budget-deal/,http://www.npr.org/blogs/thetwo-way/2013/12/10/250041981/bipartisan-negotiators-unveil-budget-to-avoid-january-shutdown?ft=1&f=
1098,"http://politicalticker.blogs.cnn.com/2013/12/14/on-newtown-anniversary-obama-says-these-tragedies-must-end/
http://www.huffingtonpost.com/2013/12/11/newtown-politics_n_4427513.html?utm_hp_ref=politics",http://www.foxnews.com/politics/2013/12/14/obama-remembers-sandy-hook-victims-while-renewing-call-for-tighter-gun-laws/,
1099,"http://www.salon.com/2013/11/29/breaking_massive_black_friday_strike_and_arrests_planned_as_workers_defy_wal_mart/
http://money.cnn.com/2013/11/29/news/economy/black-friday/index.html?hpt=hp_t1",http://www.foxnews.com/us/2013/11/29/retailers-usher-in-holiday-shopping-season-as-black-friday-morphs-into/,
1100,http://www.washingtonpost.com/blogs/on-leadership/wp/2013/12/11/time-magazine-names-pope-francis-the-person-of-the-year/,http://www.foxnews.com/opinion/2013/12/11/pope-francis-common-touch-uncommon-influence/,http://www.npr.org/blogs/thetwo-way/2013/12/11/250171148/pope-francis-is-person-of-the-year-time-says
1101,"http://www.cnn.com/2013/12/12/politics/congress-budget/index.html?hpt=po_c1
http://www.nytimes.com/2013/12/13/us/politics/house-budget-vote.html?ref=politics&_r=0",http://www.foxnews.com/politics/2013/12/12/house-approves-two-year-budget-plan-over-conservatives-objections/,
1102,http://www.nytimes.com/2013/12/13/world/americas/obama-panel-said-to-urge-nsa-curbs.html?hp=&_r=1&=,http://www.foxnews.com/politics/2013/12/13/obama-task-force-reportedly-to-urge-overhaul-nsa-spy-tactics/?intcmp=latestnews,http://online.wsj.com/news/articles/SB10001424052702304202204579254652728273502
1103,"http://www.propublica.org/article/world-of-spycraft-intelligence-agencies-spied-in-online-games
http://www.theguardian.com/world/2013/dec/09/nsa-spies-online-games-world-warcraft-second-life",http://reason.com/blog/2013/12/09/the-nsa-and-other-government-snoops-have,
1104,http://www.cbsnews.com/news/wastebook-report-details-30b-in-questionable-federal-spending/,http://www.foxnews.com/politics/2013/12/17/sen-coburn-wastebook-extravagant-government-spending-amid-claims-cupboard-is/,http://www.npr.org/blogs/thetwo-way/2013/12/17/251961166/costs-of-shutdown-and-health-website-highlight-wastebook
1105,"http://www.cnn.com/2013/12/15/politics/obama-spying-review/index.html?hpt=po_c2
http://www.nytimes.com/2013/12/15/us/officials-say-us-may-never-know-extent-of-snowdens-leaks.html",http://www.theblaze.com/stories/2013/12/16/will-nsa-pursue-amnesty-deal-with-edward-snowden/,
1106,"http://www.nytimes.com/2013/12/17/us/politics/federal-judge-rules-against-nsa-phone-data-program.html?hp=&_r=0
http://www.politico.com/story/2013/12/national-security-agency-nsa-white-house-obama-administration-101226.html?hp=f1",http://www.foxnews.com/politics/2013/12/17/judge-deals-nsa-defeat-on-bulk-phone-collection/,
1107,"http://www.washingtonpost.com/politics/the-obamas-urge-americans-to-help-the-less-fortunate-in-christmas-video-message/2013/12/25/f7d6f978-6cdb-11e3-aecc-85cb037b7236_story.html?wprss=rss_politics
http://www.cnn.com/2013/12/25/us/ups-delays/index.html?hpt=hp_t1",http://www.foxnews.com/world/2013/12/25/pope-francis-calls-for-better-world/,
1108,"http://www.huffingtonpost.com/2013/12/22/joe-manchin-nsa_n_4489173.html?utm_hp_ref=politics
http://www.politico.com/blogs/politico-live/2013/12/mike-rogers-defends-nsa-data-collection-180105.html?hp=l4",http://www.washingtontimes.com/news/2013/dec/22/rep-king-nsa-phone-snooping-tool-could-have-preven/,
1109,http://www.cbsnews.com/news/on-budget-deal-all-eyes-turn-to-senate-republicans/,http://www.foxnews.com/politics/2013/12/16/ryan-defends-budget-compromise-before-final-senate-vote-set-for-this-week/,http://online.wsj.com/news/articles/SB10001424052702304173704579260552440673702
1110,"http://www.washingtonpost.com/politics/senate-poised-to-pass-bipartisan-budget-agreement/2013/12/18/54fd3a1a-6807-11e3-a0b9-249bbb34602c_story.html
http://www.cnn.com/2013/12/18/politics/senate-budget-deal/index.html?hpt=po_c1",http://www.foxnews.com/politics/2013/12/18/budget-wins-final-approval-in-senate/,
1111,"http://www.washingtonpost.com/national/health-science/obama-administration-relaxes-rules-of-health-care-law-four-days-before-deadline/2013/12/19/81bc3132-690b-11e3-8b5b-a77187b716a3_story.html
http://www.politico.com/story/2013/12/white-house-obamacare-affordable-care-act-canceled-plans-101355.html?hp=f1",http://www.theblaze.com/stories/2013/12/20/white-house-announces-another-major-obamacare-exemption/,
1112,"http://politicalticker.blogs.cnn.com/2013/12/19/clinton-says-shell-decide-about-2016-next-year/
http://www.huffingtonpost.com/2013/12/18/hillary-clinton-2016-decision_n_4470539.html?utm_hp_ref=politics",http://www.foxnews.com/politics/2013/12/19/come-on-paul-ryan-must-be-running-in-2016-right-right/,
1113,"http://www.bloomberg.com/news/2013-12-03/asian-teenagers-top-world-in-tests-for-math-reading-and-science.html
http://www.washingtonpost.com/local/education/us-students-lag-around-average-on-international-science-math-and-reading-test/2013/12/02/2e510f26-5b92-11e3-a49b-90a0e156254b_story.html?hpid=z1",,http://www.npr.org/blogs/thetwo-way/2013/12/03/248329823/u-s-high-school-students-slide-in-math-reading-science
1114,http://www.huffingtonpost.com/2013/12/27/congress-unemployment-insurance_n_4509790.html?utm_hp_ref=politics,http://www.washingtontimes.com/news/2013/dec/28/obama-makes-jobless-benefits-push-hawaii-hits-beac/,http://online.wsj.com/news/articles/SB10001424052702304483804579280902013763832?mod=WSJ_Election_MIDDLETopStories
1115,"http://www.huffingtonpost.com/2013/12/30/russia-trolley-attack_n_4517374.html
http://www.cnn.com/2013/12/30/world/europe/russia-volgograd-explosion/index.html?hpt=hp_t1",http://www.foxnews.com/world/2013/12/30/russian-terror-attacks-could-be-chilling-prelude-to-olympic-violence/,
1116,"http://www.cnn.com/2013/12/27/justice/nsa-ruling/index.html?hpt=hp_t1
http://www.washingtonpost.com/national/ny-judge-rules-nsa-phone-surveillance-is-legal/2013/12/27/ff8275ae-6f14-11e3-a5d0-6f31cd74f760_story.html?hpid=z1",http://www.foxnews.com/politics/2013/12/27/federal-judge-rules-nsa-data-collection-legal/,
1117,"http://thinkprogress.org/lgbt/2013/12/19/3091261/duck-dynasty-free-speech/
http://www.cnn.com/2013/12/19/showbiz/tv/duck-dynasty-phil-robertson-reaction/",http://www.foxnews.com/entertainment/2013/12/19/phil-robertson-suspended-sarah-palin-duck-dynasty-fans-react/,
1118,http://www.politifact.com/truth-o-meter/article/2013/dec/12/lie-year-if-you-like-your-health-care-plan-keep-it/,http://online.wsj.com/news/articles/SB10001424052702303932504579256300070093302?mod=WSJ_Opinion_MIDDLETopOpinion,http://www.factcheck.org/2013/12/whoppers-of-2013/
1119,"http://abcnews.go.com/blogs/politics/2013/12/rand-pauls-festivus-celebration-rant-begins-on-twitter/
http://politicalticker.blogs.cnn.com/2013/12/23/rand-paul-celebrates-festivus-tweeting-grievances-with-washington/?hpt=po_c2",http://www.foxnews.com/politics/2013/12/23/rand-paul-celebrates-festivus-with-airing-grievances-against-dc/,
1120,"http://www.cnn.com/2013/12/28/us/libya-benghazi-nyt-report/
http://www.thedailybeast.com/articles/2013/12/29/yes-there-is-evidence-linking-al-qaeda-to-benghazi.html",http://www.theblaze.com/stories/2013/12/29/i-read-this-report-i-was-really-incredulous-ex-cia-analyst-rips-nyt-benghazi-report/,
